IsCanceled,LeadTime,StaysInWeekendNights,StaysInWeekNights,Adults,Meal,MarketSegment,DistributionChannel,IsRepeatedGuest,BookingChanges,DepositType,CustomerType,ADR,TotalOfSpecialRequests,Minors,CancelRate,WasInWaitingList,Season
0,17,0,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,121.45,3,2,0.0,0,summer
0,68,0,2,3,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,96.78,1,0,0.0,0,summer
0,12,0,2,2,BB       ,Direct,Direct,0,2,No Deposit     ,Transient,146.00,0,2,0.0,0,summer
1,40,0,3,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,119.50,0,0,0.0,0,summer
1,1,0,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,121.45,1,2,0.0,0,summer
1,21,0,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,157.63,0,2,0.0,0,summer
0,78,0,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,93.72,2,1,0.0,0,summer
1,1,1,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,93.72,0,0,0.0,0,summer
1,91,1,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,93.72,0,0,0.0,0,summer
0,16,1,3,1,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,96.78,1,0,0.0,0,summer
0,14,2,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,93.72,1,0,0.0,0,summer
0,77,2,3,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,93.72,0,0,0.0,0,summer
0,90,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,93.72,0,0,0.0,0,summer
0,90,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,93.72,0,0,0.0,0,summer
0,90,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,127.24,0,0,0.0,0,summer
0,366,2,5,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,127.24,0,0,0.0,0,summer
0,249,2,5,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,93.72,1,0,0.0,0,summer
1,12,2,6,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,93.72,2,0,0.0,0,summer
0,10,0,1,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,96.78,0,0,0.0,0,summer
0,22,0,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,93.72,0,0,0.0,0,summer
0,91,0,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,93.72,1,0,0.0,0,summer
0,23,0,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,93.72,0,0,0.0,0,summer
0,11,0,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,93.72,1,0,0.0,0,summer
0,3,0,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,93.72,1,0,0.0,0,summer
0,13,0,2,2,HB       ,Online TA,TA/TO,0,2,No Deposit     ,Transient,157.63,1,1,0.0,0,summer
0,108,0,2,2,BB       ,Online TA,TA/TO,0,1,No Deposit     ,Transient,105.50,2,0,0.0,0,summer
0,91,0,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,93.72,1,0,0.0,0,summer
0,37,1,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,121.45,1,0,0.0,0,summer
0,21,1,2,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,96.78,1,0,0.0,0,summer
0,106,1,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,127.24,2,0,0.0,0,summer
0,30,2,2,2,FB       ,Direct,Direct,0,0,No Deposit     ,Transient-Party,182.32,1,0,0.0,0,summer
0,30,2,2,2,FB       ,Direct,Direct,0,0,No Deposit     ,Transient-Party,182.32,1,0,0.0,0,summer
1,40,2,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,127.24,0,0,0.0,0,summer
0,79,2,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,93.72,2,0,0.0,0,summer
0,21,2,3,2,HB       ,Direct,Direct,0,1,No Deposit     ,Transient,136.79,3,2,0.0,0,summer
0,35,2,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,157.63,0,2,0.0,0,summer
0,78,2,5,2,HB       ,Online TA,TA/TO,0,1,No Deposit     ,Transient,93.72,2,0,0.0,0,summer
0,31,2,5,2,HB       ,Direct,Direct,0,1,No Deposit     ,Transient,119.50,1,0,0.0,0,summer
0,78,2,5,2,HB       ,Online TA,TA/TO,0,1,No Deposit     ,Transient,105.50,2,0,0.0,0,summer
0,78,2,5,2,HB       ,Online TA,TA/TO,0,1,No Deposit     ,Transient,127.24,2,0,0.0,0,summer
0,44,2,5,1,HB       ,Offline TA/TO,TA/TO,0,2,No Deposit     ,Transient,127.24,0,0,0.0,0,summer
0,34,2,5,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,110.56,3,1,0.0,0,summer
0,87,2,5,2,FB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,121.45,2,2,0.0,0,summer
0,11,2,6,3,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,136.79,0,1,0.0,0,summer
0,115,2,7,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,93.72,2,0,0.0,0,summer
0,86,3,7,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,105.50,0,0,0.0,0,summer
0,41,4,7,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,110.56,0,1,0.0,0,summer
0,32,4,9,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,121.45,0,0,0.0,0,summer
0,34,2,5,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,105.50,3,1,0.0,0,summer
0,34,2,5,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,110.56,1,0,0.0,0,summer
1,57,2,3,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,93.72,0,1,0.0,0,summer
0,44,2,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,93.72,0,0,0.0,0,summer
0,304,2,4,2,BB       ,Direct,TA/TO,0,1,No Deposit     ,Transient,93.72,1,1,0.0,0,summer
1,3,2,4,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,127.24,0,0,0.0,0,summer
0,117,2,4,3,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,105.50,1,0,0.0,0,summer
0,70,2,4,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,93.72,2,0,0.0,0,summer
0,110,2,5,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,116.00,1,0,0.0,0,summer
1,29,2,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,93.72,1,0,0.0,0,summer
0,33,2,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,127.24,1,0,0.0,0,summer
0,33,2,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,127.24,0,0,0.0,0,summer
0,33,2,2,2,BB       ,Online TA,TA/TO,0,1,No Deposit     ,Transient,127.24,0,0,0.0,0,summer
0,0,0,1,1,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,96.78,0,0,0.0,0,summer
0,0,0,1,2,HB       ,Online TA,TA/TO,0,1,No Deposit     ,Transient,93.72,1,0,0.0,0,summer
0,0,0,1,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,176.38,0,0,0.0,0,summer
0,0,0,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,93.72,1,0,0.0,0,summer
0,84,1,1,2,HB       ,Corporate,Corporate,0,0,No Deposit     ,Transient,104.69,0,0,0.0,0,summer
0,71,1,1,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,93.72,0,0,0.0,0,summer
0,16,1,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,121.45,1,0,0.0,0,summer
0,54,2,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,127.24,0,0,0.0,0,summer
0,8,2,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,93.72,0,0,0.0,0,summer
0,36,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,105.50,0,0,0.0,0,summer
0,40,2,5,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,93.72,0,0,0.0,0,summer
1,6,2,6,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,105.50,2,0,0.0,0,summer
0,79,2,6,2,HB       ,Direct,Direct,0,1,No Deposit     ,Transient,176.38,0,2,0.0,0,summer
0,32,4,6,2,HB       ,Online TA,TA/TO,0,1,No Deposit     ,Transient,127.24,0,0,0.0,0,summer
0,110,2,5,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,96.78,1,0,0.0,0,summer
0,33,2,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,127.24,0,0,0.0,0,summer
0,53,1,0,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,180.36,0,2,0.0,0,summer
0,2,1,0,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,2,0,0.0,0,summer
0,8,2,4,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,2,1,0.0,0,summer
1,11,2,4,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,2,0,0.0,0,summer
0,12,2,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,0.0,0,summer
0,48,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,125.64,1,0,0.0,0,summer
0,90,2,5,2,FB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient-Party,115.80,1,0,0.0,0,summer
0,34,2,5,2,HB       ,Offline TA/TO,TA/TO,0,1,No Deposit     ,Transient,125.64,1,1,0.0,0,summer
1,45,2,5,3,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,180.79,1,1,0.0,0,summer
0,59,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,115.80,0,0,0.0,0,summer
0,90,2,5,2,FB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient-Party,115.80,2,1,0.0,0,summer
0,116,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,145.95,0,0,0.0,0,summer
0,31,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,0.0,0,summer
1,42,2,5,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,0.0,0,summer
0,48,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,125.64,1,0,0.0,0,summer
0,59,2,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,145.95,2,0,0.0,0,summer
1,74,3,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,145.95,1,0,0.0,0,summer
0,12,4,5,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,2,0,0.0,0,summer
0,64,4,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,0.0,0,summer
0,31,4,7,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,0.0,0,summer
0,59,4,7,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,115.80,1,0,0.0,0,summer
1,55,4,10,2,BB       ,Offline TA/TO,TA/TO,0,2,No Deposit     ,Contract,125.64,1,10,0.0,0,summer
0,81,2,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,0.0,0,summer
0,1,1,0,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,0.0,0,summer
0,34,2,0,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,180.36,1,2,0.0,0,summer
0,13,2,0,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,0.0,0,summer
0,40,2,0,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,113.44,0,0,0.0,0,summer
0,1,2,0,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,0.0,0,summer
0,34,2,0,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,0.0,0,summer
0,88,2,1,2,BB       ,Offline TA/TO,TA/TO,0,1,No Deposit     ,Contract,125.64,0,0,0.0,0,summer
0,9,2,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,3,0,0.0,0,summer
1,4,2,1,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,0.0,0,summer
0,97,2,2,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,0.0,0,summer
0,60,2,2,2,BB       ,Online TA,TA/TO,0,2,No Deposit     ,Transient,145.95,2,1,0.0,0,summer
0,100,2,2,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,189.41,1,2,0.0,0,summer
0,50,2,3,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,125.64,0,0,0.0,0,summer
1,47,2,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,113.44,0,0,0.0,0,summer
0,8,2,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,213.20,1,2,0.0,0,summer
0,34,2,3,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,0.0,0,summer
0,47,2,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,180.36,0,0,0.0,0,summer
0,115,2,5,2,HB       ,Offline TA/TO,TA/TO,0,1,No Deposit     ,Transient-Party,115.80,2,1,0.0,0,summer
1,18,2,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,0.0,0,summer
0,91,2,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,0.0,0,summer
0,98,1,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient-Party,115.80,3,0,0.0,0,summer
0,109,1,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,0.0,0,summer
0,0,1,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,0.0,0,summer
0,98,1,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient-Party,115.80,3,0,0.0,0,summer
0,0,1,1,4,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,98.00,0,0,0.0,0,summer
0,9,1,1,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,2,0,0.0,0,summer
0,62,1,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,2,0,0.0,0,summer
1,20,1,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,145.95,0,0,0.0,0,summer
0,42,1,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,0.0,0,summer
0,54,1,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,0.0,0,summer
0,51,1,2,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,0.0,0,summer
0,54,1,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,0.0,0,summer
0,58,1,2,2,HB       ,Direct,Direct,0,2,No Deposit     ,Transient,150.89,1,0,0.0,0,summer
0,0,1,3,1,BB       ,Corporate,Corporate,0,0,No Deposit     ,Transient,181.71,0,0,0.0,0,summer
1,41,1,4,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,0.0,0,summer
1,191,1,4,2,HB       ,Direct,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,0.0,0,summer
0,40,1,4,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,149.20,2,0,0.0,0,summer
1,0,1,4,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,125.64,0,0,0.0,0,summer
0,38,1,4,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,149.20,0,0,0.0,0,summer
1,54,1,4,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,125.64,1,0,0.0,0,summer
0,101,1,4,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,0.0,0,summer
1,0,1,4,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,0.0,0,summer
0,40,1,4,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,149.20,2,0,0.0,0,summer
0,109,1,4,3,HB       ,Direct,Direct,0,0,No Deposit     ,Transient,150.89,1,0,0.0,0,summer
1,1,1,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,2,0,0.0,0,summer
1,36,1,5,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,0.0,0,summer
0,32,1,5,1,HB       ,Offline TA/TO,TA/TO,0,2,No Deposit     ,Transient,125.64,0,0,0.0,0,summer
0,72,1,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,2,0,0.0,0,summer
0,115,2,5,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient-Party,115.80,2,0,0.0,0,summer
0,118,2,5,2,FB       ,Direct,Direct,0,0,No Deposit     ,Transient,149.20,1,0,0.0,0,summer
0,81,2,5,2,HB       ,Direct,Direct,0,0,No Deposit     ,Transient,150.89,2,1,0.0,0,summer
1,6,2,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,0.0,0,summer
0,16,1,0,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,3,0,0.0,0,summer
0,56,1,3,2,HB       ,Online TA,TA/TO,0,1,No Deposit     ,Transient,115.80,0,0,0.0,0,summer
0,88,3,5,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,115.80,0,0,0.0,0,summer
0,41,3,6,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,125.64,2,0,0.0,0,summer
1,29,0,1,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,0.0,0,summer
0,1,0,1,1,BB       ,Corporate,Corporate,0,0,No Deposit     ,Transient,181.71,0,0,0.0,0,summer
0,1,0,1,2,BB       ,Online TA,TA/TO,0,2,No Deposit     ,Transient,115.80,1,0,0.0,0,summer
0,1,0,2,2,BB       ,Online TA,TA/TO,0,1,No Deposit     ,Transient,125.64,1,0,0.0,0,summer
1,28,0,4,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,145.95,2,0,0.0,0,summer
0,0,0,4,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,0.0,0,summer
0,49,0,5,2,BB       ,Online TA,TA/TO,0,1,No Deposit     ,Transient,145.95,2,0,0.0,0,summer
0,76,0,5,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,109.08,0,0,0.0,0,summer
0,73,1,5,2,HB       ,Direct,Direct,0,0,No Deposit     ,Transient-Party,109.08,1,0,0.0,0,summer
0,73,1,5,2,HB       ,Direct,Direct,0,0,No Deposit     ,Transient-Party,150.89,2,1,0.0,0,summer
0,317,1,5,2,HB       ,Direct,TA/TO,0,1,No Deposit     ,Transient,213.20,2,2,0.0,0,summer
1,13,2,5,1,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,0.0,0,summer
0,6,2,5,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,2,0,0.0,0,summer
0,8,2,5,2,HB       ,Online TA,TA/TO,0,1,No Deposit     ,Transient,115.80,1,0,0.0,0,summer
1,2,2,7,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,0.0,0,summer
1,2,2,7,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,0.0,0,summer
0,99,2,7,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,109.08,1,0,0.0,0,summer
0,66,2,9,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,0.0,0,summer
0,38,4,10,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,125.64,2,0,0.0,0,summer
0,38,4,10,2,HB       ,Online TA,TA/TO,0,1,No Deposit     ,Transient,125.64,2,0,0.0,0,summer
0,113,4,11,3,BB       ,Direct,Direct,0,1,No Deposit     ,Transient,198.50,3,0,0.0,0,summer
0,0,0,1,1,BB       ,Corporate,Corporate,0,0,No Deposit     ,Transient,181.71,0,0,0.0,0,summer
1,50,0,3,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,0.0,0,summer
1,21,0,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,0.0,0,summer
0,37,2,4,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,0.0,0,summer
1,38,2,5,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,0.0,0,summer
0,37,2,6,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,213.20,0,2,0.0,0,summer
0,57,0,2,2,FB       ,Groups,Direct,0,0,No Deposit     ,Transient-Party,109.08,0,0,0.0,0,summer
0,57,0,2,2,FB       ,Groups,Direct,0,0,No Deposit     ,Transient-Party,109.08,0,0,0.0,0,summer
0,57,0,2,2,FB       ,Groups,Direct,0,0,No Deposit     ,Transient-Party,109.08,0,0,0.0,0,summer
0,57,0,2,2,FB       ,Groups,Direct,0,0,No Deposit     ,Transient-Party,109.08,0,0,0.0,0,summer
0,57,0,2,2,FB       ,Groups,Direct,0,0,No Deposit     ,Transient,109.08,0,0,0.0,0,summer
0,83,2,7,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,180.36,1,2,0.0,0,summer
0,57,0,2,2,FB       ,Groups,Direct,0,0,No Deposit     ,Transient,109.08,0,0,0.0,0,summer
0,57,0,2,1,FB       ,Groups,Direct,0,1,No Deposit     ,Transient-Party,109.08,0,0,0.0,0,summer
1,55,0,2,2,FB       ,Groups,Direct,0,0,No Deposit     ,Transient-Party,109.08,0,0,0.0,0,summer
0,57,0,2,2,FB       ,Groups,Direct,0,0,No Deposit     ,Transient-Party,109.08,0,0,0.0,0,summer
0,57,0,2,3,FB       ,Groups,Direct,0,1,No Deposit     ,Transient-Party,109.08,0,0,0.0,0,summer
0,57,0,2,1,FB       ,Groups,Direct,0,1,No Deposit     ,Transient-Party,109.08,0,0,0.0,0,summer
0,57,0,2,2,FB       ,Groups,Direct,0,0,No Deposit     ,Transient,109.08,0,0,0.0,0,summer
0,57,0,2,2,FB       ,Groups,Direct,0,0,No Deposit     ,Transient,109.08,0,0,0.0,0,summer
0,57,0,2,3,FB       ,Groups,Direct,0,1,No Deposit     ,Transient-Party,109.08,0,0,0.0,0,summer
0,57,0,2,1,FB       ,Groups,Direct,0,1,No Deposit     ,Transient-Party,109.08,0,0,0.0,0,summer
0,57,0,2,2,FB       ,Groups,Direct,0,0,No Deposit     ,Transient-Party,109.08,0,0,0.0,0,summer
0,57,0,2,2,FB       ,Groups,Direct,0,0,No Deposit     ,Transient,109.08,0,0,0.0,0,summer
0,57,0,2,2,FB       ,Groups,Direct,0,0,No Deposit     ,Transient,109.08,0,0,0.0,0,summer
0,57,0,2,2,FB       ,Groups,Direct,0,0,No Deposit     ,Transient-Party,109.08,0,0,0.0,0,summer
0,57,0,2,2,FB       ,Groups,Direct,0,0,No Deposit     ,Transient-Party,109.08,0,0,0.0,0,summer
1,52,0,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,180.36,1,2,0.0,0,summer
0,13,0,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,0.0,0,summer
0,50,0,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,113.44,0,0,0.0,0,summer
1,7,0,1,1,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,109.08,0,0,0.0,0,summer
1,0,0,1,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,113.44,0,0,0.0,0,summer
0,7,0,1,2,BB       ,Online TA,TA/TO,0,1,No Deposit     ,Transient,168.65,1,2,0.0,0,summer
0,0,0,2,2,BB       ,Direct,Direct,0,1,No Deposit     ,Transient,198.50,0,2,0.0,0,summer
1,52,0,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,0.0,0,summer
0,13,0,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,1,1,0.0,0,summer
0,66,0,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,0.0,0,summer
0,10,0,3,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,149.20,0,0,0.0,0,summer
1,7,0,3,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,109.08,0,0,0.0,0,summer
1,31,0,3,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,0.0,0,summer
1,1,0,3,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,0.0,0,summer
0,19,0,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,0.0,0,summer
0,10,2,3,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient-Party,149.20,1,0,0.0,0,summer
1,3,2,3,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,150.89,0,0,0.0,0,summer
0,10,2,3,1,BB       ,Direct,Direct,0,1,No Deposit     ,Transient-Party,149.20,1,0,0.0,0,summer
0,63,1,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,0.0,0,summer
1,2,1,3,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,0.0,0,summer
0,113,2,4,2,HB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,0.0,0,summer
1,0,2,4,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,0.0,0,summer
0,68,2,5,2,HB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Contract,115.80,0,0,0.0,0,summer
0,113,2,6,2,BB       ,Offline TA/TO,TA/TO,0,1,No Deposit     ,Transient,115.80,0,0,0.0,0,summer
0,21,4,10,1,HB       ,Direct,Direct,0,1,No Deposit     ,Transient,150.89,0,0,0.0,0,summer
0,6,0,0,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,0.0,0,summer
0,7,0,2,2,BB       ,Direct,Direct,0,0,No Deposit     ,Transient,109.08,1,0,0.0,0,summer
0,17,0,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,145.95,2,0,0.0,0,summer
0,1,0,2,2,BB       ,Online TA,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,0.0,0,summer
0,2,0,2,2,BB       ,Offline TA/TO,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,0.0,0,summer
