IsCanceled,LeadTime,Adults,Meal,DistributionChannel,IsRepeatedGuest,BookingChanges,DepositType,CustomerType,ADR,TotalOfSpecialRequests,Minors,Staying,CancelRate,WasInWaitingList,Season
0,78,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,93.72,2,0,7,0.0,0,summer
0,31,2,HB       ,Direct,0,1,No Deposit     ,Transient,119.50,1,0,7,0.0,0,summer
0,78,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,105.50,2,0,7,0.0,0,summer
0,78,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,127.24,2,0,7,0.0,0,summer
0,44,1,HB       ,TA/TO,0,2,No Deposit     ,Transient,127.24,0,0,7,0.0,0,summer
0,34,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,110.56,3,1,7,0.0,0,summer
0,87,2,FB       ,TA/TO,0,0,No Deposit     ,Transient,121.45,2,2,7,0.0,0,summer
0,11,3,BB       ,Direct,0,0,No Deposit     ,Transient,136.79,0,1,8,0.0,0,summer
0,115,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,93.72,2,0,9,0.0,0,summer
0,86,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,105.50,0,0,10,0.0,0,summer
0,41,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,110.56,0,1,11,0.0,0,summer
0,32,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,121.45,0,0,13,0.0,0,summer
0,34,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,105.50,3,1,7,0.0,0,summer
0,34,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,110.56,1,0,7,0.0,0,summer
1,57,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,93.72,0,1,5,0.0,0,summer
0,44,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,93.72,0,0,5,0.0,0,summer
0,304,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,93.72,1,1,6,0.0,0,summer
1,3,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,127.24,0,0,6,0.0,0,summer
0,117,3,HB       ,TA/TO,0,0,No Deposit     ,Transient,105.50,1,0,6,0.0,0,summer
0,70,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,93.72,2,0,6,0.0,0,summer
0,110,2,BB       ,Direct,0,0,No Deposit     ,Transient,116.00,1,0,7,0.0,0,summer
1,29,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,93.72,1,0,7,0.0,0,summer
0,33,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,127.24,1,0,4,0.0,0,summer
0,33,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,127.24,0,0,4,0.0,0,summer
0,33,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,127.24,0,0,4,0.0,0,summer
0,0,1,BB       ,Direct,0,0,No Deposit     ,Transient,96.78,0,0,1,0.0,0,summer
0,0,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,93.72,1,0,1,0.0,0,summer
0,0,2,BB       ,Direct,0,0,No Deposit     ,Transient,176.38,0,0,1,0.0,0,summer
0,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,93.72,1,0,1,0.0,0,summer
0,84,2,HB       ,Corporate,0,0,No Deposit     ,Transient,104.69,0,0,2,0.0,0,summer
0,71,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,93.72,0,0,2,0.0,0,summer
0,16,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,121.45,1,0,2,0.0,0,summer
0,54,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,127.24,0,0,3,0.0,0,summer
0,8,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,93.72,0,0,3,0.0,0,summer
0,36,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,105.50,0,0,7,0.0,0,summer
0,40,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,93.72,0,0,7,0.0,0,summer
1,6,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,105.50,2,0,8,0.0,0,summer
0,79,2,HB       ,Direct,0,1,No Deposit     ,Transient,176.38,0,2,8,0.0,0,summer
0,32,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,127.24,0,0,10,0.0,0,summer
0,110,2,BB       ,Direct,0,0,No Deposit     ,Transient,96.78,1,0,7,0.0,0,summer
0,33,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,127.24,0,0,7,0.0,0,summer
0,53,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,180.36,0,2,1,0.0,0,summer
0,2,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,2,0,1,0.0,0,summer
0,8,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,2,1,6,0.0,0,summer
1,11,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,2,0,6,0.0,0,summer
0,12,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,7,0.0,0,summer
0,48,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,1,0,7,0.0,0,summer
0,90,2,FB       ,TA/TO,0,0,No Deposit     ,Transient-Party,115.80,1,0,7,0.0,0,summer
0,34,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,125.64,1,1,7,0.0,0,summer
1,45,3,BB       ,Direct,0,0,No Deposit     ,Transient,180.79,1,1,7,0.0,0,summer
0,59,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,115.80,0,0,7,0.0,0,summer
0,90,2,FB       ,TA/TO,0,0,No Deposit     ,Transient-Party,115.80,2,1,7,0.0,0,summer
0,116,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,145.95,0,0,7,0.0,0,summer
0,31,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,7,0.0,0,summer
1,42,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,7,0.0,0,summer
0,48,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,1,0,7,0.0,0,summer
0,59,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,145.95,2,0,7,0.0,0,summer
1,74,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,145.95,1,0,8,0.0,0,summer
0,12,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,2,0,9,0.0,0,summer
0,64,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,9,0.0,0,summer
0,31,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,11,0.0,0,summer
0,59,2,HB       ,TA/TO,0,0,No Deposit     ,Contract,115.80,1,0,11,0.0,0,summer
1,55,2,BB       ,TA/TO,0,2,No Deposit     ,Contract,125.64,1,10,14,0.0,0,summer
0,81,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,7,0.0,0,summer
0,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,1,0.0,0,summer
0,34,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,180.36,1,2,2,0.0,0,summer
0,13,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,2,0.0,0,summer
0,40,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,113.44,0,0,2,0.0,0,summer
0,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,2,0.0,0,summer
0,34,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,2,0.0,0,summer
0,88,2,BB       ,TA/TO,0,1,No Deposit     ,Contract,125.64,0,0,3,0.0,0,summer
0,9,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,3,0,3,0.0,0,summer
1,4,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,3,0.0,0,summer
0,97,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,4,0.0,0,summer
0,60,2,BB       ,TA/TO,0,2,No Deposit     ,Transient,145.95,2,1,4,0.0,0,summer
0,100,2,BB       ,Direct,0,0,No Deposit     ,Transient,189.41,1,2,4,0.0,0,summer
0,50,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,125.64,0,0,5,0.0,0,summer
1,47,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,113.44,0,0,5,0.0,0,summer
0,8,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,213.20,1,2,5,0.0,0,summer
0,34,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,5,0.0,0,summer
0,47,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,180.36,0,0,7,0.0,0,summer
0,115,2,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,115.80,2,1,7,0.0,0,summer
1,18,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,7,0.0,0,summer
0,91,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,7,0.0,0,summer
0,98,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,115.80,3,0,2,0.0,0,summer
0,109,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,2,0.0,0,summer
0,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,2,0.0,0,summer
0,98,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,115.80,3,0,2,0.0,0,summer
0,0,4,BB       ,Direct,0,0,No Deposit     ,Transient,98.00,0,0,2,0.0,0,summer
0,9,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,2,0,2,0.0,0,summer
0,62,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,2,0,2,0.0,0,summer
1,20,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,145.95,0,0,2,0.0,0,summer
0,42,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,3,0.0,0,summer
0,54,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,3,0.0,0,summer
0,51,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,3,0.0,0,summer
0,54,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,3,0.0,0,summer
0,58,2,HB       ,Direct,0,2,No Deposit     ,Transient,150.89,1,0,3,0.0,0,summer
0,0,1,BB       ,Corporate,0,0,No Deposit     ,Transient,181.71,0,0,4,0.0,0,summer
1,41,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,5,0.0,0,summer
1,191,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,5,0.0,0,summer
0,40,2,BB       ,Direct,0,0,No Deposit     ,Transient,149.20,2,0,5,0.0,0,summer
1,0,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,125.64,0,0,5,0.0,0,summer
0,38,2,BB       ,Direct,0,0,No Deposit     ,Transient,149.20,0,0,5,0.0,0,summer
1,54,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,1,0,5,0.0,0,summer
0,101,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,5,0.0,0,summer
1,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,5,0.0,0,summer
0,40,2,BB       ,Direct,0,0,No Deposit     ,Transient,149.20,2,0,5,0.0,0,summer
0,109,3,HB       ,Direct,0,0,No Deposit     ,Transient,150.89,1,0,5,0.0,0,summer
1,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,2,0,6,0.0,0,summer
1,36,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,6,0.0,0,summer
0,32,1,HB       ,TA/TO,0,2,No Deposit     ,Transient,125.64,0,0,6,0.0,0,summer
0,72,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,2,0,6,0.0,0,summer
0,115,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,115.80,2,0,7,0.0,0,summer
0,118,2,FB       ,Direct,0,0,No Deposit     ,Transient,149.20,1,0,7,0.0,0,summer
0,81,2,HB       ,Direct,0,0,No Deposit     ,Transient,150.89,2,1,7,0.0,0,summer
1,6,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,7,0.0,0,summer
0,16,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,3,0,1,0.0,0,summer
0,56,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,115.80,0,0,4,0.0,0,summer
0,88,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,115.80,0,0,8,0.0,0,summer
0,41,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,2,0,9,0.0,0,summer
1,29,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,1,0.0,0,summer
0,1,1,BB       ,Corporate,0,0,No Deposit     ,Transient,181.71,0,0,1,0.0,0,summer
0,1,2,BB       ,TA/TO,0,2,No Deposit     ,Transient,115.80,1,0,1,0.0,0,summer
0,1,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,125.64,1,0,2,0.0,0,summer
1,28,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,145.95,2,0,4,0.0,0,summer
0,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,4,0.0,0,summer
0,49,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,145.95,2,0,5,0.0,0,summer
0,76,2,BB       ,Direct,0,0,No Deposit     ,Transient,109.08,0,0,5,0.0,0,summer
0,73,2,HB       ,Direct,0,0,No Deposit     ,Transient-Party,109.08,1,0,6,0.0,0,summer
0,73,2,HB       ,Direct,0,0,No Deposit     ,Transient-Party,150.89,2,1,6,0.0,0,summer
0,317,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,213.20,2,2,6,0.0,0,summer
1,13,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,7,0.0,0,summer
0,6,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,2,0,7,0.0,0,summer
0,8,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,115.80,1,0,7,0.0,0,summer
1,2,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,9,0.0,0,summer
1,2,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,9,0.0,0,summer
0,99,2,BB       ,Direct,0,0,No Deposit     ,Transient,109.08,1,0,9,0.0,0,summer
0,66,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,11,0.0,0,summer
0,38,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,2,0,14,0.0,0,summer
0,38,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,125.64,2,0,14,0.0,0,summer
0,113,3,BB       ,Direct,0,1,No Deposit     ,Transient,198.50,3,0,15,0.0,0,summer
0,0,1,BB       ,Corporate,0,0,No Deposit     ,Transient,181.71,0,0,1,0.0,0,summer
1,50,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,3,0.0,0,summer
1,21,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,3,0.0,0,summer
0,37,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,6,0.0,0,summer
1,38,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,7,0.0,0,summer
0,37,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,213.20,0,2,8,0.0,0,summer
0,57,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,109.08,0,0,2,0.0,0,summer
0,57,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,109.08,0,0,2,0.0,0,summer
0,57,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,109.08,0,0,2,0.0,0,summer
0,57,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,109.08,0,0,2,0.0,0,summer
0,57,2,FB       ,Direct,0,0,No Deposit     ,Transient,109.08,0,0,2,0.0,0,summer
0,83,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,180.36,1,2,9,0.0,0,summer
0,57,2,FB       ,Direct,0,0,No Deposit     ,Transient,109.08,0,0,2,0.0,0,summer
0,57,1,FB       ,Direct,0,1,No Deposit     ,Transient-Party,109.08,0,0,2,0.0,0,summer
1,55,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,109.08,0,0,2,0.0,0,summer
0,57,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,109.08,0,0,2,0.0,0,summer
0,57,3,FB       ,Direct,0,1,No Deposit     ,Transient-Party,109.08,0,0,2,0.0,0,summer
0,57,1,FB       ,Direct,0,1,No Deposit     ,Transient-Party,109.08,0,0,2,0.0,0,summer
0,57,2,FB       ,Direct,0,0,No Deposit     ,Transient,109.08,0,0,2,0.0,0,summer
0,57,2,FB       ,Direct,0,0,No Deposit     ,Transient,109.08,0,0,2,0.0,0,summer
0,57,3,FB       ,Direct,0,1,No Deposit     ,Transient-Party,109.08,0,0,2,0.0,0,summer
0,57,1,FB       ,Direct,0,1,No Deposit     ,Transient-Party,109.08,0,0,2,0.0,0,summer
0,57,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,109.08,0,0,2,0.0,0,summer
0,57,2,FB       ,Direct,0,0,No Deposit     ,Transient,109.08,0,0,2,0.0,0,summer
0,57,2,FB       ,Direct,0,0,No Deposit     ,Transient,109.08,0,0,2,0.0,0,summer
0,57,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,109.08,0,0,2,0.0,0,summer
0,57,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,109.08,0,0,2,0.0,0,summer
1,52,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,180.36,1,2,2,0.0,0,summer
0,13,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,2,0.0,0,summer
0,50,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,113.44,0,0,1,0.0,0,summer
1,7,1,BB       ,Direct,0,0,No Deposit     ,Transient,109.08,0,0,1,0.0,0,summer
1,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,113.44,0,0,1,0.0,0,summer
0,7,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,168.65,1,2,1,0.0,0,summer
0,0,2,BB       ,Direct,0,1,No Deposit     ,Transient,198.50,0,2,2,0.0,0,summer
1,52,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,2,0.0,0,summer
0,13,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,1,2,0.0,0,summer
0,66,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,2,0.0,0,summer
0,10,2,BB       ,Direct,0,0,No Deposit     ,Transient,149.20,0,0,3,0.0,0,summer
1,7,2,BB       ,Direct,0,0,No Deposit     ,Transient,109.08,0,0,3,0.0,0,summer
1,31,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,3,0.0,0,summer
1,1,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,3,0.0,0,summer
0,19,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,3,0.0,0,summer
0,10,2,BB       ,Direct,0,0,No Deposit     ,Transient-Party,149.20,1,0,5,0.0,0,summer
1,3,2,BB       ,Direct,0,0,No Deposit     ,Transient,150.89,0,0,5,0.0,0,summer
0,10,1,BB       ,Direct,0,1,No Deposit     ,Transient-Party,149.20,1,0,5,0.0,0,summer
0,63,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,4,0.0,0,summer
1,2,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,4,0.0,0,summer
0,113,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,6,0.0,0,summer
1,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,6,0.0,0,summer
0,68,2,HB       ,TA/TO,0,0,No Deposit     ,Contract,115.80,0,0,7,0.0,0,summer
0,113,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,115.80,0,0,8,0.0,0,summer
0,21,1,HB       ,Direct,0,1,No Deposit     ,Transient,150.89,0,0,14,0.0,0,summer
0,6,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,0,0.0,0,summer
0,7,2,BB       ,Direct,0,0,No Deposit     ,Transient,109.08,1,0,2,0.0,0,summer
0,17,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,145.95,2,0,2,0.0,0,summer
0,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,2,0.0,0,summer
0,2,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,2,0.0,0,summer
1,4,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,2,0.0,0,summer
1,3,2,BB       ,Direct,0,0,No Deposit     ,Transient,109.08,1,0,2,0.0,0,summer
0,11,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,2,0.0,0,summer
1,6,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,2,0.0,0,summer
0,1,2,BB       ,Direct,0,0,No Deposit     ,Transient,149.20,0,0,2,0.0,0,summer
0,1,2,BB       ,Direct,0,0,No Deposit     ,Transient,149.20,0,0,2,0.0,0,summer
0,48,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,2,0.0,0,summer
0,15,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,2,0.0,0,summer
1,3,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,2,0.0,0,summer
1,10,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,3,0.0,0,summer
0,53,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,115.80,0,0,5,0.0,0,summer
0,53,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,115.80,0,1,5,0.0,0,summer
0,94,2,BB       ,Direct,0,0,No Deposit     ,Transient,109.08,0,0,5,0.0,0,summer
0,64,1,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,115.80,1,0,5,0.0,0,summer
0,53,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,115.80,0,0,5,0.0,0,summer
0,53,1,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,115.80,0,0,5,0.0,0,summer
0,64,1,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,115.80,1,0,5,0.0,0,summer
0,53,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,115.80,0,0,5,0.0,0,summer
0,24,3,BB       ,Direct,0,1,No Deposit     ,Transient,189.41,1,1,5,0.0,0,summer
0,24,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,145.95,0,0,6,0.0,0,summer
0,23,2,BB       ,Direct,0,0,No Deposit     ,Transient,189.41,0,2,7,0.0,0,summer
0,53,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,115.80,2,0,7,0.0,0,summer
1,0,2,BB       ,Direct,0,0,No Deposit     ,Transient,189.41,0,2,7,0.0,0,summer
0,90,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,115.80,3,0,7,0.0,0,summer
0,79,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,145.95,2,0,7,0.0,0,summer
0,43,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,7,0.0,0,summer
0,90,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,115.80,3,0,7,0.0,0,summer
0,65,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,2,0,8,0.0,0,summer
0,65,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,2,0,8,0.0,0,summer
0,99,3,BB       ,Direct,0,0,No Deposit     ,Transient,198.50,1,0,8,0.0,0,summer
0,25,2,HB       ,Direct,0,1,No Deposit     ,Transient,177.97,2,0,10,0.0,0,summer
0,92,2,BB       ,TA/TO,0,3,No Deposit     ,Transient,115.80,3,0,3,0.0,0,summer
0,91,2,BB       ,TA/TO,0,3,No Deposit     ,Transient,115.80,3,1,3,0.0,0,summer
0,38,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,145.95,1,1,3,0.0,0,summer
0,6,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,125.64,0,0,3,0.0,0,summer
0,38,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,3,0.0,0,summer
0,13,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,2,0,3,0.0,0,summer
1,9,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,3,0.0,0,summer
0,315,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,3,0.0,0,summer
0,8,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,2,0,3,0.0,0,summer
1,0,2,BB       ,Direct,0,0,No Deposit     ,Transient,98.00,0,0,1,0.0,0,summer
0,91,2,BB       ,TA/TO,0,4,No Deposit     ,Transient,115.80,3,1,3,0.0,0,summer
0,3,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,3,0.0,0,summer
0,9,3,BB       ,Direct,0,0,No Deposit     ,Transient,109.08,1,0,4,0.0,0,summer
0,19,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,2,0,3,0.0,0,summer
0,25,2,BB       ,Direct,0,0,No Deposit     ,Transient,150.89,0,0,6,0.0,0,summer
0,108,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,115.80,2,1,6,0.0,0,summer
1,37,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,168.65,0,2,6,0.0,0,summer
0,45,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,7,0.0,0,summer
0,64,2,BB       ,Direct,0,0,No Deposit     ,Transient,150.89,1,0,7,0.0,0,summer
0,44,2,BB       ,Direct,0,1,No Deposit     ,Transient,150.89,0,0,4,0.0,0,summer
0,26,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,4,0.0,0,summer
1,16,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,4,0.0,0,summer
1,79,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,145.95,2,1,4,0.0,0,summer
1,5,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,213.20,0,2,5,0.0,0,summer
0,59,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,145.95,0,0,5,0.0,0,summer
0,28,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,5,0.0,0,summer
0,106,2,BB       ,Direct,0,0,No Deposit     ,Transient,180.79,2,2,5,0.0,0,summer
0,1,2,BB       ,Direct,0,0,No Deposit     ,Transient,149.20,1,0,1,0.0,0,summer
0,0,2,FB       ,Direct,0,0,No Deposit     ,Transient,180.79,0,2,1,0.0,0,summer
0,4,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,180.36,0,2,2,0.0,0,summer
0,3,1,BB       ,Direct,0,0,No Deposit     ,Transient,149.20,1,0,3,0.0,0,summer
0,73,2,FB       ,Direct,0,0,No Deposit     ,Transient,149.20,2,1,7,0.0,0,summer
0,44,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,145.95,0,0,7,0.0,0,summer
0,95,2,FB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,7,0.0,0,summer
0,94,2,BB       ,Direct,0,0,No Deposit     ,Transient,109.08,1,0,7,0.0,0,summer
1,16,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,2,0,7,0.0,0,summer
0,64,2,BB       ,Direct,0,0,No Deposit     ,Transient,149.20,1,0,7,0.0,0,summer
0,64,2,BB       ,Direct,0,0,No Deposit     ,Transient,149.20,1,0,7,0.0,0,summer
0,94,2,BB       ,Direct,0,0,No Deposit     ,Transient,109.08,1,0,7,0.0,0,summer
