IsCanceled,LeadTime,Adults,Meal,DistributionChannel,IsRepeatedGuest,BookingChanges,DepositType,CustomerType,ADR,TotalOfSpecialRequests,Minors,Staying,CancelRate,WasInWaitingList,Season,OriginalLeadTime
0,91,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,93.72,1,0,2,0.0,0,summer,91
0,37,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,121.45,1,0,3,0.0,0,summer,37
0,21,2,BB       ,Direct,0,0,No Deposit     ,Transient,96.78,1,0,3,0.0,0,summer,21
0,106,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,127.24,2,0,3,0.0,0,summer,106
0,30,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,182.32,1,0,4,0.0,0,summer,30
0,30,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,182.32,1,0,4,0.0,0,summer,30
1,40,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,127.24,0,0,5,0.0,0,summer,51
0,79,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,93.72,2,0,5,0.0,0,summer,79
0,21,2,HB       ,Direct,0,1,No Deposit     ,Transient,136.79,3,2,5,0.0,0,summer,21
0,35,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,157.63,0,2,5,0.0,0,summer,35
0,78,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,93.72,2,0,7,0.0,0,summer,78
0,31,2,HB       ,Direct,0,1,No Deposit     ,Transient,119.50,1,0,7,0.0,0,summer,31
0,78,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,105.50,2,0,7,0.0,0,summer,78
0,78,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,127.24,2,0,7,0.0,0,summer,78
0,44,1,HB       ,TA/TO,0,2,No Deposit     ,Transient,127.24,0,0,7,0.0,0,summer,44
0,34,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,110.56,3,1,7,0.0,0,summer,34
0,87,2,FB       ,TA/TO,0,0,No Deposit     ,Transient,121.45,2,2,7,0.0,0,summer,87
0,11,3,BB       ,Direct,0,0,No Deposit     ,Transient,136.79,0,1,8,0.0,0,summer,11
0,115,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,93.72,2,0,9,0.0,0,summer,115
0,86,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,105.50,0,0,10,0.0,0,summer,86
0,41,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,110.56,0,1,11,0.0,0,summer,41
0,32,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,121.45,0,0,13,0.0,0,summer,32
0,34,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,105.50,3,1,7,0.0,0,summer,34
0,34,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,110.56,1,0,7,0.0,0,summer,34
1,57,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,93.72,0,1,5,0.0,0,summer,100
0,44,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,93.72,0,0,5,0.0,0,summer,44
0,304,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,93.72,1,1,6,0.0,0,summer,304
1,3,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,127.24,0,0,6,0.0,0,summer,36
0,117,3,HB       ,TA/TO,0,0,No Deposit     ,Transient,105.50,1,0,6,0.0,0,summer,117
0,70,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,93.72,2,0,6,0.0,0,summer,70
0,110,2,BB       ,Direct,0,0,No Deposit     ,Transient,116.00,1,0,7,0.0,0,summer,110
1,29,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,93.72,1,0,7,0.0,0,summer,109
0,33,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,127.24,1,0,4,0.0,0,summer,33
0,33,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,127.24,0,0,4,0.0,0,summer,33
0,33,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,127.24,0,0,4,0.0,0,summer,33
0,0,1,BB       ,Direct,0,0,No Deposit     ,Transient,96.78,0,0,1,0.0,0,summer,0
0,0,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,93.72,1,0,1,0.0,0,summer,0
0,0,2,BB       ,Direct,0,0,No Deposit     ,Transient,176.38,0,0,1,0.0,0,summer,0
0,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,93.72,1,0,1,0.0,0,summer,0
0,84,2,HB       ,Corporate,0,0,No Deposit     ,Transient,104.69,0,0,2,0.0,0,summer,84
0,71,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,93.72,0,0,2,0.0,0,summer,71
0,16,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,121.45,1,0,2,0.0,0,summer,16
0,54,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,127.24,0,0,3,0.0,0,summer,54
0,8,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,93.72,0,0,3,0.0,0,summer,8
0,36,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,105.50,0,0,7,0.0,0,summer,36
0,40,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,93.72,0,0,7,0.0,0,summer,40
1,6,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,105.50,2,0,8,0.0,0,summer,59
0,79,2,HB       ,Direct,0,1,No Deposit     ,Transient,176.38,0,2,8,0.0,0,summer,79
0,32,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,127.24,0,0,10,0.0,0,summer,32
0,110,2,BB       ,Direct,0,0,No Deposit     ,Transient,96.78,1,0,7,0.0,0,summer,110
0,33,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,127.24,0,0,7,0.0,0,summer,33
0,53,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,180.36,0,2,1,0.0,0,summer,53
0,2,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,2,0,1,0.0,0,summer,2
0,8,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,2,1,6,0.0,0,summer,8
1,11,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,2,0,6,0.0,0,summer,72
0,12,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,7,0.0,0,summer,12
0,48,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,1,0,7,0.0,0,summer,48
0,90,2,FB       ,TA/TO,0,0,No Deposit     ,Transient-Party,115.80,1,0,7,0.0,0,summer,90
0,34,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,125.64,1,1,7,0.0,0,summer,34
1,45,3,BB       ,Direct,0,0,No Deposit     ,Transient,180.79,1,1,7,0.0,0,summer,58
0,59,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,115.80,0,0,7,0.0,0,summer,59
0,90,2,FB       ,TA/TO,0,0,No Deposit     ,Transient-Party,115.80,2,1,7,0.0,0,summer,90
0,116,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,145.95,0,0,7,0.0,0,summer,116
0,31,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,7,0.0,0,summer,31
1,42,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,7,0.0,0,summer,51
0,48,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,1,0,7,0.0,0,summer,48
0,59,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,145.95,2,0,7,0.0,0,summer,59
1,74,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,145.95,1,0,8,0.0,0,summer,97
0,12,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,2,0,9,0.0,0,summer,12
0,64,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,9,0.0,0,summer,64
0,31,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,11,0.0,0,summer,31
0,59,2,HB       ,TA/TO,0,0,No Deposit     ,Contract,115.80,1,0,11,0.0,0,summer,59
1,55,2,BB       ,TA/TO,0,2,No Deposit     ,Contract,125.64,1,10,14,0.0,0,summer,55
0,81,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,7,0.0,0,summer,81
0,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,1,0.0,0,summer,1
0,34,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,180.36,1,2,2,0.0,0,summer,34
0,13,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,2,0.0,0,summer,13
0,40,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,113.44,0,0,2,0.0,0,summer,40
0,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,2,0.0,0,summer,1
0,34,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,2,0.0,0,summer,34
0,88,2,BB       ,TA/TO,0,1,No Deposit     ,Contract,125.64,0,0,3,0.0,0,summer,88
0,9,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,3,0,3,0.0,0,summer,9
1,4,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,3,0.0,0,summer,24
0,97,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,4,0.0,0,summer,97
0,60,2,BB       ,TA/TO,0,2,No Deposit     ,Transient,145.95,2,1,4,0.0,0,summer,60
0,100,2,BB       ,Direct,0,0,No Deposit     ,Transient,189.41,1,2,4,0.0,0,summer,100
0,50,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,125.64,0,0,5,0.0,0,summer,50
1,47,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,113.44,0,0,5,0.0,0,summer,47
0,8,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,213.20,1,2,5,0.0,0,summer,8
0,34,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,5,0.0,0,summer,34
0,47,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,180.36,0,0,7,0.0,0,summer,47
0,115,2,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,115.80,2,1,7,0.0,0,summer,115
1,18,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,7,0.0,0,summer,79
0,91,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,7,0.0,0,summer,91
0,98,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,115.80,3,0,2,0.0,0,summer,98
0,109,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,2,0.0,0,summer,109
0,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,2,0.0,0,summer,0
0,98,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,115.80,3,0,2,0.0,0,summer,98
0,0,4,BB       ,Direct,0,0,No Deposit     ,Transient,98.00,0,0,2,0.0,0,summer,0
0,9,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,2,0,2,0.0,0,summer,9
0,62,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,2,0,2,0.0,0,summer,62
1,20,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,145.95,0,0,2,0.0,0,summer,45
0,42,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,3,0.0,0,summer,42
0,54,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,3,0.0,0,summer,54
0,51,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,3,0.0,0,summer,51
0,54,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,3,0.0,0,summer,54
0,58,2,HB       ,Direct,0,2,No Deposit     ,Transient,150.89,1,0,3,0.0,0,summer,58
0,0,1,BB       ,Corporate,0,0,No Deposit     ,Transient,181.71,0,0,4,0.0,0,summer,0
1,41,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,5,0.0,0,summer,60
1,191,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,5,0.0,0,summer,321
0,40,2,BB       ,Direct,0,0,No Deposit     ,Transient,149.20,2,0,5,0.0,0,summer,40
1,0,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,125.64,0,0,5,0.0,0,summer,51
0,38,2,BB       ,Direct,0,0,No Deposit     ,Transient,149.20,0,0,5,0.0,0,summer,38
1,54,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,1,0,5,0.0,0,summer,75
0,101,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,5,0.0,0,summer,101
1,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,5,0.0,0,summer,42
0,40,2,BB       ,Direct,0,0,No Deposit     ,Transient,149.20,2,0,5,0.0,0,summer,40
0,109,3,HB       ,Direct,0,0,No Deposit     ,Transient,150.89,1,0,5,0.0,0,summer,109
1,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,2,0,6,0.0,0,summer,81
1,36,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,6,0.0,0,summer,98
0,32,1,HB       ,TA/TO,0,2,No Deposit     ,Transient,125.64,0,0,6,0.0,0,summer,32
0,72,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,2,0,6,0.0,0,summer,72
0,115,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,115.80,2,0,7,0.0,0,summer,115
0,118,2,FB       ,Direct,0,0,No Deposit     ,Transient,149.20,1,0,7,0.0,0,summer,118
0,81,2,HB       ,Direct,0,0,No Deposit     ,Transient,150.89,2,1,7,0.0,0,summer,81
1,6,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,7,0.0,0,summer,95
0,16,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,3,0,1,0.0,0,summer,16
0,56,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,115.80,0,0,4,0.0,0,summer,56
0,88,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,115.80,0,0,8,0.0,0,summer,88
0,41,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,2,0,9,0.0,0,summer,41
1,29,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,1,0.0,0,summer,40
0,1,1,BB       ,Corporate,0,0,No Deposit     ,Transient,181.71,0,0,1,0.0,0,summer,1
0,1,2,BB       ,TA/TO,0,2,No Deposit     ,Transient,115.80,1,0,1,0.0,0,summer,1
0,1,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,125.64,1,0,2,0.0,0,summer,1
1,28,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,145.95,2,0,4,0.0,0,summer,76
0,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,4,0.0,0,summer,0
0,49,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,145.95,2,0,5,0.0,0,summer,49
0,76,2,BB       ,Direct,0,0,No Deposit     ,Transient,109.08,0,0,5,0.0,0,summer,76
0,73,2,HB       ,Direct,0,0,No Deposit     ,Transient-Party,109.08,1,0,6,0.0,0,summer,73
0,73,2,HB       ,Direct,0,0,No Deposit     ,Transient-Party,150.89,2,1,6,0.0,0,summer,73
0,317,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,213.20,2,2,6,0.0,0,summer,317
1,13,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,7,0.0,0,summer,112
0,6,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,2,0,7,0.0,0,summer,6
0,8,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,115.80,1,0,7,0.0,0,summer,8
1,2,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,9,0.0,0,summer,96
1,2,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,9,0.0,0,summer,96
0,99,2,BB       ,Direct,0,0,No Deposit     ,Transient,109.08,1,0,9,0.0,0,summer,99
0,66,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,11,0.0,0,summer,66
0,38,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,2,0,14,0.0,0,summer,38
0,38,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,125.64,2,0,14,0.0,0,summer,38
0,113,3,BB       ,Direct,0,1,No Deposit     ,Transient,198.50,3,0,15,0.0,0,summer,113
0,0,1,BB       ,Corporate,0,0,No Deposit     ,Transient,181.71,0,0,1,0.0,0,summer,0
1,50,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,3,0.0,0,summer,62
1,21,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,3,0.0,0,summer,39
0,37,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,6,0.0,0,summer,37
1,38,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,7,0.0,0,summer,58
0,37,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,213.20,0,2,8,0.0,0,summer,37
0,57,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,109.08,0,0,2,0.0,0,summer,57
0,57,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,109.08,0,0,2,0.0,0,summer,57
0,57,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,109.08,0,0,2,0.0,0,summer,57
0,57,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,109.08,0,0,2,0.0,0,summer,57
0,57,2,FB       ,Direct,0,0,No Deposit     ,Transient,109.08,0,0,2,0.0,0,summer,57
0,83,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,180.36,1,2,9,0.0,0,summer,83
0,57,2,FB       ,Direct,0,0,No Deposit     ,Transient,109.08,0,0,2,0.0,0,summer,57
0,57,1,FB       ,Direct,0,1,No Deposit     ,Transient-Party,109.08,0,0,2,0.0,0,summer,57
1,55,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,109.08,0,0,2,0.0,0,summer,57
0,57,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,109.08,0,0,2,0.0,0,summer,57
0,57,3,FB       ,Direct,0,1,No Deposit     ,Transient-Party,109.08,0,0,2,0.0,0,summer,57
0,57,1,FB       ,Direct,0,1,No Deposit     ,Transient-Party,109.08,0,0,2,0.0,0,summer,57
0,57,2,FB       ,Direct,0,0,No Deposit     ,Transient,109.08,0,0,2,0.0,0,summer,57
0,57,2,FB       ,Direct,0,0,No Deposit     ,Transient,109.08,0,0,2,0.0,0,summer,57
0,57,3,FB       ,Direct,0,1,No Deposit     ,Transient-Party,109.08,0,0,2,0.0,0,summer,57
0,57,1,FB       ,Direct,0,1,No Deposit     ,Transient-Party,109.08,0,0,2,0.0,0,summer,57
0,57,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,109.08,0,0,2,0.0,0,summer,57
0,57,2,FB       ,Direct,0,0,No Deposit     ,Transient,109.08,0,0,2,0.0,0,summer,57
0,57,2,FB       ,Direct,0,0,No Deposit     ,Transient,109.08,0,0,2,0.0,0,summer,57
0,57,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,109.08,0,0,2,0.0,0,summer,57
0,57,2,FB       ,Direct,0,0,No Deposit     ,Transient-Party,109.08,0,0,2,0.0,0,summer,57
1,52,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,180.36,1,2,2,0.0,0,summer,66
0,13,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,2,0.0,0,summer,13
0,50,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,113.44,0,0,1,0.0,0,summer,50
1,7,1,BB       ,Direct,0,0,No Deposit     ,Transient,109.08,0,0,1,0.0,0,summer,48
1,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,113.44,0,0,1,0.0,0,summer,0
0,7,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,168.65,1,2,1,0.0,0,summer,7
0,0,2,BB       ,Direct,0,1,No Deposit     ,Transient,198.50,0,2,2,0.0,0,summer,0
1,52,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,2,0.0,0,summer,66
0,13,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,1,2,0.0,0,summer,13
0,66,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,2,0.0,0,summer,66
0,10,2,BB       ,Direct,0,0,No Deposit     ,Transient,149.20,0,0,3,0.0,0,summer,10
1,7,2,BB       ,Direct,0,0,No Deposit     ,Transient,109.08,0,0,3,0.0,0,summer,10
1,31,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,3,0.0,0,summer,58
1,1,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,3,0.0,0,summer,17
0,19,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,3,0.0,0,summer,19
0,10,2,BB       ,Direct,0,0,No Deposit     ,Transient-Party,149.20,1,0,5,0.0,0,summer,10
1,3,2,BB       ,Direct,0,0,No Deposit     ,Transient,150.89,0,0,5,0.0,0,summer,12
0,10,1,BB       ,Direct,0,1,No Deposit     ,Transient-Party,149.20,1,0,5,0.0,0,summer,10
0,63,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,4,0.0,0,summer,63
1,2,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,4,0.0,0,summer,35
0,113,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,6,0.0,0,summer,113
1,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,6,0.0,0,summer,35
0,68,2,HB       ,TA/TO,0,0,No Deposit     ,Contract,115.80,0,0,7,0.0,0,summer,68
0,113,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,115.80,0,0,8,0.0,0,summer,113
0,21,1,HB       ,Direct,0,1,No Deposit     ,Transient,150.89,0,0,14,0.0,0,summer,21
0,6,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,0,0.0,0,summer,6
0,7,2,BB       ,Direct,0,0,No Deposit     ,Transient,109.08,1,0,2,0.0,0,summer,7
0,17,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,145.95,2,0,2,0.0,0,summer,17
0,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,2,0.0,0,summer,1
0,2,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,2,0.0,0,summer,2
1,4,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,2,0.0,0,summer,15
1,3,2,BB       ,Direct,0,0,No Deposit     ,Transient,109.08,1,0,2,0.0,0,summer,7
0,11,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,2,0.0,0,summer,11
1,6,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,2,0.0,0,summer,6
0,1,2,BB       ,Direct,0,0,No Deposit     ,Transient,149.20,0,0,2,0.0,0,summer,1
0,1,2,BB       ,Direct,0,0,No Deposit     ,Transient,149.20,0,0,2,0.0,0,summer,1
0,48,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,2,0.0,0,summer,48
0,15,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,2,0.0,0,summer,15
1,3,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,2,0.0,0,summer,3
1,10,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,3,0.0,0,summer,23
0,53,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,115.80,0,0,5,0.0,0,summer,53
0,53,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,115.80,0,1,5,0.0,0,summer,53
0,94,2,BB       ,Direct,0,0,No Deposit     ,Transient,109.08,0,0,5,0.0,0,summer,94
0,64,1,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,115.80,1,0,5,0.0,0,summer,64
0,53,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,115.80,0,0,5,0.0,0,summer,53
0,53,1,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,115.80,0,0,5,0.0,0,summer,53
0,64,1,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,115.80,1,0,5,0.0,0,summer,64
0,53,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,115.80,0,0,5,0.0,0,summer,53
0,24,3,BB       ,Direct,0,1,No Deposit     ,Transient,189.41,1,1,5,0.0,0,summer,24
0,24,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,145.95,0,0,6,0.0,0,summer,24
0,23,2,BB       ,Direct,0,0,No Deposit     ,Transient,189.41,0,2,7,0.0,0,summer,23
0,53,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,115.80,2,0,7,0.0,0,summer,53
1,0,2,BB       ,Direct,0,0,No Deposit     ,Transient,189.41,0,2,7,0.0,0,summer,23
0,90,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,115.80,3,0,7,0.0,0,summer,90
0,79,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,145.95,2,0,7,0.0,0,summer,79
0,43,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,7,0.0,0,summer,43
0,90,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,115.80,3,0,7,0.0,0,summer,90
0,65,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,2,0,8,0.0,0,summer,65
0,65,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,2,0,8,0.0,0,summer,65
0,99,3,BB       ,Direct,0,0,No Deposit     ,Transient,198.50,1,0,8,0.0,0,summer,99
0,25,2,HB       ,Direct,0,1,No Deposit     ,Transient,177.97,2,0,10,0.0,0,summer,25
0,92,2,BB       ,TA/TO,0,3,No Deposit     ,Transient,115.80,3,0,3,0.0,0,summer,92
0,91,2,BB       ,TA/TO,0,3,No Deposit     ,Transient,115.80,3,1,3,0.0,0,summer,91
0,38,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,145.95,1,1,3,0.0,0,summer,38
0,6,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,125.64,0,0,3,0.0,0,summer,6
0,38,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,3,0.0,0,summer,38
0,13,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,2,0,3,0.0,0,summer,13
1,9,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,3,0.0,0,summer,32
0,315,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,0,0,3,0.0,0,summer,315
0,8,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,2,0,3,0.0,0,summer,8
1,0,2,BB       ,Direct,0,0,No Deposit     ,Transient,98.00,0,0,1,0.0,0,summer,0
0,91,2,BB       ,TA/TO,0,4,No Deposit     ,Transient,115.80,3,1,3,0.0,0,summer,91
0,3,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,115.80,1,0,3,0.0,0,summer,3
0,9,3,BB       ,Direct,0,0,No Deposit     ,Transient,109.08,1,0,4,0.0,0,summer,9
0,19,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,2,0,3,0.0,0,summer,19
0,25,2,BB       ,Direct,0,0,No Deposit     ,Transient,150.89,0,0,6,0.0,0,summer,25
0,108,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,115.80,2,1,6,0.0,0,summer,108
1,37,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,168.65,0,2,6,0.0,0,summer,37
0,45,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,125.64,0,0,7,0.0,0,summer,45
